time, model::Switch.Ground1.p.u[REAL], model::HeatCapacity1.p.T[REAL], model::Ground.p1.u[REAL], model::Switch.Ground1.p1.u[REAL], model::Ground.p2.u[REAL], model::Ramp.stop_time[REAL], model::Switch.Ground1.p.i[REAL], model::Ground.p1.i[REAL], model::Switch.Ground1.p1.i[REAL], model::Ground.p2.i[REAL], model::HeatCapacity1.E[REAL], model::Switch.Node1.p2.u[REAL], model::HeatCapacity1.p1.T[REAL], model::Switch.Resistance12.vt[REAL], model::Ground.p.u[REAL], model::Ground.p.i[REAL], model::Thermistor.alpha[REAL], model::HeatCapacity1.p2.T[REAL], model::Ramp.slope[REAL], model::ThermalConductor.p_low.dQ[REAL], model::HeatCapacity1.p3.T[REAL], model::Switch.Ground2.p.i[REAL], model::HeatCapacity1.p1.dQ[REAL], model::Switch.R1.p.u[REAL], model::HeatCapacity1.p2.dQ[REAL], model::HeatCapacity1.p3.dQ[REAL], model::HeatCapacity1.C[REAL], model::Switch.Ground2.p1.u[REAL], model::HeatCapacity1.T0[REAL], model::Switch.Ground2.p.u[REAL], model::Switch.input[REAL], model::OnOffController.input[REAL], model::OnOffController.output[REAL], model::Switch.R1.p_low.u[REAL], model::OnOffController.reference[REAL], model::OnOffController.bandwidth[REAL], model::Switch.Resistance12.Roff[REAL], model::Switch.Node1.p1.i[REAL], model::Ramp.output[REAL], model::Switch.Node2.p3.i[REAL], model::ZeroJunction.p1.dQ[REAL], model::Ramp.start_time[REAL], model::Splitter2.output1[REAL], model::Switch.Node2.p2.i[REAL], model::Ramp.offset[REAL], model::Switch.Node2.p1.u[REAL], model::Splitter2.output2[REAL], model::Splitter1.input[REAL], model::Splitter1.output1[REAL], model::Splitter1.output2[REAL], model::Switch.R1.p_high.i[REAL], model::ThermalConductor.p_high.T[REAL], model::Splitter2.input[REAL], model::Switch.R1.R[REAL], model::Switch.Ground2.p1.i[REAL], model::Switch.Node1.p1.u[REAL], model::Switch.Node1.p3.u[REAL], model::Switch.Node1.p2.i[REAL], model::Switch.Node2.p2.u[REAL], model::Switch.Node2.p3.u[REAL], model::Switch.Node2.p1.i[REAL], model::Switch.R1.p.i[REAL], model::Switch.R1.p_high.u[REAL], model::Switch.R1.p_low.i[REAL], model::Switch.R2.p.u[REAL], model::Switch.R2.p.i[REAL], model::Switch.R2.p_high.u[REAL], model::Switch.R2.p_high.i[REAL], model::Switch.R2.p_low.u[REAL], model::Switch.R2.p_low.i[REAL], model::Switch.R2.R[REAL], model::Switch.Resistance12.p.u[REAL], model::Switch.Resistance12.p.i[REAL], model::Switch.Resistance12.p_high.u[REAL], model::Switch.Resistance12.p_high.i[REAL], model::Switch.Resistance12.p_low.u[REAL], model::Switch.Resistance12.p_low.i[REAL], model::Switch.Resistance12.input[REAL], model::Switch.Resistance12.Ron[REAL], model::Switch.Resistance12.R[REAL], model::Thermistor.R[REAL], model::Switch.p2.u[REAL], model::Switch.p2.i[REAL], model::Switch.p1.u[REAL], model::Switch.p1.i[REAL], model::TemperatureSource.p.T[REAL], model::TemperatureSource.p.dQ[REAL], model::Thermistor.p_th.dQ[REAL], model::TemperatureSource.T[REAL], model::ThermalConductor.p.T[REAL], model::ThermalConductor.p.dQ[REAL], model::ThermalConductor.p_high.dQ[REAL], model::ThermalConductor.p_low.T[REAL], model::ThermalConductor.G[REAL], model::Thermistor.p_el.u[REAL], model::Thermistor.p_el.i[REAL], model::Thermistor.p_el_high.u[REAL], model::Thermistor.p_el_high.i[REAL], model::Thermistor.p_el_low.u[REAL], model::Thermistor.p_el_low.i[REAL], model::Thermistor.p_th.T[REAL], model::Thermistor.R_ref[REAL], model::Thermistor.T_ref[REAL], model::VoltageSource.p.u[REAL], model::VoltageSource.p.i[REAL], model::VoltageSource.p_high.u[REAL], model::VoltageSource.p_high.i[REAL], model::VoltageSource.p_low.u[REAL], model::VoltageSource.p_low.i[REAL], model::VoltageSource.U[REAL], model::ZeroJunction.effort[REAL], model::ZeroJunction.p1.T[REAL], model::Temperature_Reference[REAL], model::Temperature_Room[REAL], model::HeatCapacity1.p.dQ[REAL], model::HeatCapacity1.p.dQ_int[REAL], model::HeatCapacity1.p.dQ_int_initial[REAL], model::Switch.Node1.p3.i[REAL], model::OnOffController.currentState[BOOL], model::OnOffController.newState[BOOL]
4, 0.000000, 297.295360, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.729536, 0.001016, 297.295360, 0.500000, 0.000000, -0.000002, 0.004000, 297.295360, 4.166670, -0.414536, 297.295360, 0.000000, -0.414536, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.295360, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.295360, 0.000100, 298.150000, 10.000000, 297.295360, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.295360, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.165814, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.414536, 0.000000, 293.150000, -4.145360, -0.414536, -0.414536, 297.295360, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.295360, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.295360, 297.295360, 298.150000, 297.295360, -0.414536, -0.070464, 0.000000, 0.000100, 0, 0
4.01, 0.000000, 297.254113, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.725411, 0.001016, 297.254113, 0.500000, 0.000000, -0.000002, 0.004000, 297.254113, 4.166670, -0.410411, 297.254113, 0.000000, -0.410411, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.254113, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.254113, 0.000100, 298.150000, 10.000000, 297.254113, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.254113, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.164165, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.410411, 0.000000, 293.150000, -4.104113, -0.410411, -0.410411, 297.254113, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.254113, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.254113, 297.254113, 298.150000, 297.254113, -0.410411, -0.074589, 0.000000, 0.000100, 0, 0
4.02, 0.000000, 297.213276, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.721328, 0.001016, 297.213276, 0.500000, 0.000000, -0.000002, 0.004000, 297.213276, 4.166670, -0.406328, 297.213276, 0.000000, -0.406328, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.213276, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.213276, 0.000100, 298.150000, 10.000000, 297.213276, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.213276, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.162531, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.406328, 0.000000, 293.150000, -4.063276, -0.406328, -0.406328, 297.213276, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.213276, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.213276, 297.213276, 298.150000, 297.213276, -0.406328, -0.078672, 0.000000, 0.000100, 0, 0
4.03, 0.000000, 297.172846, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.717285, 0.001016, 297.172846, 0.500000, 0.000000, -0.000002, 0.004000, 297.172846, 4.166670, -0.402285, 297.172846, 0.000000, -0.402285, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.172846, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.172846, 0.000100, 298.150000, 10.000000, 297.172846, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.172846, 5000000.000000, 0.000000, 0.001016, 0.001016, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 10.160914, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.402285, 0.000000, 293.150000, -4.022846, -0.402285, -0.402285, 297.172846, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.172846, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.172846, 297.172846, 298.150000, 297.172846, -0.402284, -0.082715, 0.000000, 0.000100, 0, 0
4.04, 0.000000, 297.554800, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.982685, 0.000002, 0.982689, 29.755480, 9.999990, 297.554800, 0.500000, 0.000000, -0.000004, 0.004000, 297.554800, 4.166670, -0.440480, 297.554800, 0.000002, -0.440480, 10.000000, 0.000000, 9.826839, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 297.554800, 1.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.982685, 298.150000, 0.982689, 0.000000, 8.000000, 297.554800, 0.982687, 298.150000, 10.000000, 297.554800, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.554800, 5000000.000000, 0.000002, 9.999990, 9.999990, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.982687, 10.000000, 0.982687, 9.999990, 0.982687, 1.000000, 0.000010, 0.000010, 10.176192, 9.999990, 0.982685, 10.000000, 0.982689, 293.150000, -0.440480, 9.826839, 293.150000, -4.404800, -0.440480, -0.440480, 297.554800, 0.100000, 9.999990, 0.982685, 9.999990, 0.982685, 0.000000, 0.982685, 297.554800, 10.000000, 293.150000, 10.000000, 0.982689, 10.000000, 0.982689, 0.000000, 0.982689, 10.000000, 297.554800, 297.554800, 298.150000, 297.554800, 9.386359, -0.044520, 0.000000, 0.982687, 1, 1
4.05, 0.000000, 298.486964, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.979097, 0.000002, 0.979101, 29.848696, 9.999990, 298.486964, 0.500000, 0.000000, -0.000004, 0.004000, 298.486964, 4.166670, -0.533696, 298.486964, 0.000002, -0.533696, 10.000000, 0.000000, 9.790964, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 298.486964, 1.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.979097, 298.150000, 0.979101, 0.000000, 8.000000, 298.486964, 0.979099, 298.150000, 10.000000, 298.486964, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.486964, 5000000.000000, 0.000002, 9.999990, 9.999990, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.979099, 10.000000, 0.979099, 9.999990, 0.979099, 1.000000, 0.000010, 0.000010, 10.213479, 9.999990, 0.979097, 10.000000, 0.979101, 293.150000, -0.533696, 9.790964, 293.150000, -5.336964, -0.533696, -0.533696, 298.486964, 0.100000, 9.999990, 0.979097, 9.999990, 0.979097, 0.000000, 0.979097, 298.486964, 10.000000, 293.150000, 10.000000, 0.979101, 10.000000, 0.979101, 0.000000, 0.979101, 10.000000, 298.486964, 298.486964, 298.150000, 298.486964, 9.257268, 0.048696, 0.000000, 0.979099, 1, 1
4.06, 0.000000, 299.133404, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.913340, 0.001024, 299.133404, 0.500000, 0.000000, -0.000002, 0.004000, 299.133404, 4.166670, -0.598340, 299.133404, 0.000000, -0.598340, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 299.133404, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 299.133404, 0.000100, 298.150000, 10.000000, 299.133404, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 299.133404, 5000000.000000, 0.000000, 0.001024, 0.001024, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 10.239336, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.598340, 0.000000, 293.150000, -5.983404, -0.598340, -0.598340, 299.133404, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.133404, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.133404, 299.133404, 298.150000, 299.133404, -0.598340, 0.113340, 0.000000, 0.000100, 0, 0
4.07, 0.000000, 299.073868, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.907387, 0.001024, 299.073868, 0.500000, 0.000000, -0.000002, 0.004000, 299.073868, 4.166670, -0.592387, 299.073868, 0.000000, -0.592387, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 299.073868, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 299.073868, 0.000100, 298.150000, 10.000000, 299.073868, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 299.073868, 5000000.000000, 0.000000, 0.001024, 0.001024, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 10.236955, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.592387, 0.000000, 293.150000, -5.923868, -0.592387, -0.592387, 299.073868, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.073868, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.073868, 299.073868, 298.150000, 299.073868, -0.592387, 0.107387, 0.000000, 0.000100, 0, 0
4.08, 0.000000, 299.014924, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.901492, 0.001023, 299.014924, 0.500000, 0.000000, -0.000002, 0.004000, 299.014924, 4.166670, -0.586492, 299.014924, 0.000000, -0.586492, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 299.014924, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 299.014924, 0.000100, 298.150000, 10.000000, 299.014924, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 299.014924, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.234597, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.586492, 0.000000, 293.150000, -5.864924, -0.586492, -0.586492, 299.014924, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 299.014924, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.014924, 299.014924, 298.150000, 299.014924, -0.586492, 0.101492, 0.000000, 0.000100, 0, 0
4.09, 0.000000, 298.956567, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.895657, 0.001023, 298.956567, 0.500000, 0.000000, -0.000002, 0.004000, 298.956567, 4.166670, -0.580657, 298.956567, 0.000000, -0.580657, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.956567, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.956567, 0.000100, 298.150000, 10.000000, 298.956567, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.956567, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.232263, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.580657, 0.000000, 293.150000, -5.806567, -0.580657, -0.580657, 298.956567, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.956567, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.956567, 298.956567, 298.150000, 298.956567, -0.580657, 0.095657, 0.000000, 0.000100, 0, 0
4.1, 0.000000, 298.898791, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.889879, 0.001023, 298.898791, 0.500000, 0.000000, -0.000002, 0.004000, 298.898791, 4.166670, -0.574879, 298.898791, 0.000000, -0.574879, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.898791, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.898791, 0.000100, 298.150000, 10.000000, 298.898791, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.898791, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.229952, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.574879, 0.000000, 293.150000, -5.748791, -0.574879, -0.574879, 298.898791, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.898791, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.898791, 298.898791, 298.150000, 298.898791, -0.574879, 0.089879, 0.000000, 0.000100, 0, 0
4.11, 0.000000, 298.841590, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.884159, 0.001023, 298.841590, 0.500000, 0.000000, -0.000002, 0.004000, 298.841590, 4.166670, -0.569159, 298.841590, 0.000000, -0.569159, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.841590, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.841590, 0.000100, 298.150000, 10.000000, 298.841590, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.841590, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.227664, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.569159, 0.000000, 293.150000, -5.691590, -0.569159, -0.569159, 298.841590, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.841590, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.841590, 298.841590, 298.150000, 298.841590, -0.569159, 0.084159, 0.000000, 0.000100, 0, 0
4.12, 0.000000, 298.784957, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.878496, 0.001022, 298.784957, 0.500000, 0.000000, -0.000002, 0.004000, 298.784957, 4.166670, -0.563496, 298.784957, 0.000000, -0.563496, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.784957, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.784957, 0.000100, 298.150000, 10.000000, 298.784957, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.784957, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.225398, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.563496, 0.000000, 293.150000, -5.634957, -0.563496, -0.563496, 298.784957, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.784957, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.784957, 298.784957, 298.150000, 298.784957, -0.563496, 0.078496, 0.000000, 0.000100, 0, 0
4.13, 0.000000, 298.728889, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.872889, 0.001022, 298.728889, 0.500000, 0.000000, -0.000002, 0.004000, 298.728889, 4.166670, -0.557889, 298.728889, 0.000000, -0.557889, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.728889, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.728889, 0.000100, 298.150000, 10.000000, 298.728889, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.728889, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.223156, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.557889, 0.000000, 293.150000, -5.578889, -0.557889, -0.557889, 298.728889, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.728889, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.728889, 298.728889, 298.150000, 298.728889, -0.557889, 0.072889, 0.000000, 0.000100, 0, 0
4.14, 0.000000, 298.673378, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.867338, 0.001022, 298.673378, 0.500000, 0.000000, -0.000002, 0.004000, 298.673378, 4.166670, -0.552338, 298.673378, 0.000000, -0.552338, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.673378, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.673378, 0.000100, 298.150000, 10.000000, 298.673378, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.673378, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.220935, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.552338, 0.000000, 293.150000, -5.523378, -0.552338, -0.552338, 298.673378, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.673378, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.673378, 298.673378, 298.150000, 298.673378, -0.552338, 0.067338, 0.000000, 0.000100, 0, 0
4.15, 0.000000, 298.618419, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.861842, 0.001022, 298.618419, 0.500000, 0.000000, -0.000002, 0.004000, 298.618419, 4.166670, -0.546842, 298.618419, 0.000000, -0.546842, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.618419, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.618419, 0.000100, 298.150000, 10.000000, 298.618419, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.618419, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.218737, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.546842, 0.000000, 293.150000, -5.468419, -0.546842, -0.546842, 298.618419, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.618419, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.618419, 298.618419, 298.150000, 298.618419, -0.546842, 0.061842, 0.000000, 0.000100, 0, 0
