time, slave::Switch.Ground1.p.u[REAL], slave::HeatCapacity1.p.T[REAL], slave::Ground.p1.u[REAL], slave::Switch.Ground1.p1.u[REAL], slave::Ground.p2.u[REAL], slave::Ramp.stop_time[REAL], slave::Switch.Ground1.p.i[REAL], slave::Ground.p1.i[REAL], slave::Switch.Ground1.p1.i[REAL], slave::Ground.p2.i[REAL], slave::HeatCapacity1.E[REAL], slave::Switch.Node1.p2.u[REAL], slave::HeatCapacity1.p1.T[REAL], slave::Switch.Resistance12.vt[REAL], slave::Ground.p.u[REAL], slave::Ground.p.i[REAL], slave::Thermistor.alpha[REAL], slave::HeatCapacity1.p2.T[REAL], slave::Ramp.slope[REAL], slave::ThermalConductor.p_low.dQ[REAL], slave::HeatCapacity1.p3.T[REAL], slave::Switch.Ground2.p.i[REAL], slave::HeatCapacity1.p1.dQ[REAL], slave::Switch.R1.p.u[REAL], slave::HeatCapacity1.p2.dQ[REAL], slave::HeatCapacity1.p3.dQ[REAL], slave::HeatCapacity1.C[REAL], slave::Switch.Ground2.p1.u[REAL], slave::HeatCapacity1.T0[REAL], slave::Switch.Ground2.p.u[REAL], slave::Switch.input[REAL], slave::OnOffController.input[REAL], slave::OnOffController.output[REAL], slave::Switch.R1.p_low.u[REAL], slave::OnOffController.reference[REAL], slave::OnOffController.bandwidth[REAL], slave::Switch.Resistance12.Roff[REAL], slave::Switch.Node1.p1.i[REAL], slave::Ramp.output[REAL], slave::Switch.Node2.p3.i[REAL], slave::ZeroJunction.p1.dQ[REAL], slave::Ramp.start_time[REAL], slave::Splitter2.output1[REAL], slave::Switch.Node2.p2.i[REAL], slave::Ramp.offset[REAL], slave::Switch.Node2.p1.u[REAL], slave::Splitter2.output2[REAL], slave::Splitter1.input[REAL], slave::Splitter1.output1[REAL], slave::Splitter1.output2[REAL], slave::Switch.R1.p_high.i[REAL], slave::ThermalConductor.p_high.T[REAL], slave::Splitter2.input[REAL], slave::Switch.R1.R[REAL], slave::Switch.Ground2.p1.i[REAL], slave::Switch.Node1.p1.u[REAL], slave::Switch.Node1.p3.u[REAL], slave::Switch.Node1.p2.i[REAL], slave::Switch.Node2.p2.u[REAL], slave::Switch.Node2.p3.u[REAL], slave::Switch.Node2.p1.i[REAL], slave::Switch.R1.p.i[REAL], slave::Switch.R1.p_high.u[REAL], slave::Switch.R1.p_low.i[REAL], slave::Switch.R2.p.u[REAL], slave::Switch.R2.p.i[REAL], slave::Switch.R2.p_high.u[REAL], slave::Switch.R2.p_high.i[REAL], slave::Switch.R2.p_low.u[REAL], slave::Switch.R2.p_low.i[REAL], slave::Switch.R2.R[REAL], slave::Switch.Resistance12.p.u[REAL], slave::Switch.Resistance12.p.i[REAL], slave::Switch.Resistance12.p_high.u[REAL], slave::Switch.Resistance12.p_high.i[REAL], slave::Switch.Resistance12.p_low.u[REAL], slave::Switch.Resistance12.p_low.i[REAL], slave::Switch.Resistance12.input[REAL], slave::Switch.Resistance12.Ron[REAL], slave::Switch.Resistance12.R[REAL], slave::Thermistor.R[REAL], slave::Switch.p2.u[REAL], slave::Switch.p2.i[REAL], slave::Switch.p1.u[REAL], slave::Switch.p1.i[REAL], slave::TemperatureSource.p.T[REAL], slave::TemperatureSource.p.dQ[REAL], slave::Thermistor.p_th.dQ[REAL], slave::TemperatureSource.T[REAL], slave::ThermalConductor.p.T[REAL], slave::ThermalConductor.p.dQ[REAL], slave::ThermalConductor.p_high.dQ[REAL], slave::ThermalConductor.p_low.T[REAL], slave::ThermalConductor.G[REAL], slave::Thermistor.p_el.u[REAL], slave::Thermistor.p_el.i[REAL], slave::Thermistor.p_el_high.u[REAL], slave::Thermistor.p_el_high.i[REAL], slave::Thermistor.p_el_low.u[REAL], slave::Thermistor.p_el_low.i[REAL], slave::Thermistor.p_th.T[REAL], slave::Thermistor.R_ref[REAL], slave::Thermistor.T_ref[REAL], slave::VoltageSource.p.u[REAL], slave::VoltageSource.p.i[REAL], slave::VoltageSource.p_high.u[REAL], slave::VoltageSource.p_high.i[REAL], slave::VoltageSource.p_low.u[REAL], slave::VoltageSource.p_low.i[REAL], slave::VoltageSource.U[REAL], slave::ZeroJunction.effort[REAL], slave::ZeroJunction.p1.T[REAL], slave::Temperature_Reference[REAL], slave::Temperature_Room[REAL], slave::HeatCapacity1.p.dQ[REAL], slave::HeatCapacity1.p.dQ_int[REAL], slave::HeatCapacity1.p.dQ_int_initial[REAL], slave::Switch.Node1.p3.i[REAL], slave::OnOffController.currentState[BOOL], slave::OnOffController.newState[BOOL]
5.76, 0.000000, 298.671854, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.978389, 0.000002, 0.978393, 29.867185, 9.999990, 298.671854, 0.500000, 0.000000, -0.000004, 0.004000, 298.671854, 4.166670, -0.552185, 298.671854, 0.000002, -0.552185, 10.000000, 0.000000, 9.783880, 0.100000, 0.000000, 298.000000, 0.000000, 1.000000, 298.671854, 1.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.978389, 298.150000, 0.978393, 0.000000, 8.000000, 298.671854, 0.978391, 298.150000, 10.000000, 298.671854, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.671854, 5000000.000000, 0.000002, 9.999990, 9.999990, 0.000002, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.978391, 10.000000, 0.978391, 9.999990, 0.978391, 1.000000, 0.000010, 0.000010, 10.220874, 9.999990, 0.978389, 10.000000, 0.978393, 293.150000, -0.552185, 9.783880, 293.150000, -5.521854, -0.552185, -0.552185, 298.671854, 0.100000, 9.999990, 0.978389, 9.999990, 0.978389, 0.000000, 0.978389, 298.671854, 10.000000, 293.150000, 10.000000, 0.978393, 10.000000, 0.978393, 0.000000, 0.978393, 10.000000, 298.671854, 298.671854, 25.000000, 25.521854, 9.231694, 0.067185, 0.000000, 0.978391, 1, 1
5.78, 0.000000, 299.062033, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.906203, 0.001024, 299.062033, 0.500000, 0.000000, -0.000002, 0.004000, 299.062033, 4.166670, -0.591203, 299.062033, 0.000000, -0.591203, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 299.062033, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 299.062033, 0.000100, 298.150000, 10.000000, 299.062033, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 299.062033, 5000000.000000, 0.000000, 0.001024, 0.001024, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001024, 0.000000, 0.001024, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998976, 0.000100, 10.000000, 0.000100, 0.001024, 0.000100, 0.000000, 0.000010, 100000.000000, 10.236481, 0.001024, 0.000100, 10.000000, 0.000102, 293.150000, -0.591203, 0.000000, 293.150000, -5.912033, -0.591203, -0.591203, 299.062033, 0.100000, 0.001024, 0.000100, 0.001024, 0.000100, 0.000000, 0.000100, 299.062033, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 299.062033, 299.062033, 25.000000, 25.912033, -0.591203, 0.106203, 0.000000, 0.000100, 0, 0
5.8, 0.000000, 298.944966, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.894497, 0.001023, 298.944966, 0.500000, 0.000000, -0.000002, 0.004000, 298.944966, 4.166670, -0.579497, 298.944966, 0.000000, -0.579497, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.944966, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.944966, 0.000100, 298.150000, 10.000000, 298.944966, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.944966, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.231799, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.579497, 0.000000, 293.150000, -5.794966, -0.579497, -0.579497, 298.944966, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.944966, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.944966, 298.944966, 25.000000, 25.794966, -0.579497, 0.094497, 0.000000, 0.000100, 0, 0
5.82, 0.000000, 298.830218, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.883022, 0.001023, 298.830218, 0.500000, 0.000000, -0.000002, 0.004000, 298.830218, 4.166670, -0.568022, 298.830218, 0.000000, -0.568022, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.830218, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.830218, 0.000100, 298.150000, 10.000000, 298.830218, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.830218, 5000000.000000, 0.000000, 0.001023, 0.001023, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001023, 0.000000, 0.001023, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998977, 0.000100, 10.000000, 0.000100, 0.001023, 0.000100, 0.000000, 0.000010, 100000.000000, 10.227209, 0.001023, 0.000100, 10.000000, 0.000102, 293.150000, -0.568022, 0.000000, 293.150000, -5.680218, -0.568022, -0.568022, 298.830218, 0.100000, 0.001023, 0.000100, 0.001023, 0.000100, 0.000000, 0.000100, 298.830218, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.830218, 298.830218, 25.000000, 25.680218, -0.568022, 0.083022, 0.000000, 0.000100, 0, 0
5.84, 0.000000, 298.717743, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.871774, 0.001022, 298.717743, 0.500000, 0.000000, -0.000002, 0.004000, 298.717743, 4.166670, -0.556774, 298.717743, 0.000000, -0.556774, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.717743, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.717743, 0.000100, 298.150000, 10.000000, 298.717743, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.717743, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.222710, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.556774, 0.000000, 293.150000, -5.567743, -0.556774, -0.556774, 298.717743, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.717743, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.717743, 298.717743, 25.000000, 25.567743, -0.556774, 0.071774, 0.000000, 0.000100, 0, 0
5.86, 0.000000, 298.607494, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.860749, 0.001022, 298.607494, 0.500000, 0.000000, -0.000002, 0.004000, 298.607494, 4.166670, -0.545749, 298.607494, 0.000000, -0.545749, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.607494, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.607494, 0.000100, 298.150000, 10.000000, 298.607494, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.607494, 5000000.000000, 0.000000, 0.001022, 0.001022, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001022, 0.000000, 0.001022, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998978, 0.000100, 10.000000, 0.000100, 0.001022, 0.000100, 0.000000, 0.000010, 100000.000000, 10.218300, 0.001022, 0.000100, 10.000000, 0.000102, 293.150000, -0.545749, 0.000000, 293.150000, -5.457494, -0.545749, -0.545749, 298.607494, 0.100000, 0.001022, 0.000100, 0.001022, 0.000100, 0.000000, 0.000100, 298.607494, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.607494, 298.607494, 25.000000, 25.457494, -0.545749, 0.060749, 0.000000, 0.000100, 0, 0
5.88, 0.000000, 298.499428, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.849943, 0.001021, 298.499428, 0.500000, 0.000000, -0.000002, 0.004000, 298.499428, 4.166670, -0.534943, 298.499428, 0.000000, -0.534943, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.499428, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.499428, 0.000100, 298.150000, 10.000000, 298.499428, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.499428, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.213977, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.534943, 0.000000, 293.150000, -5.349428, -0.534943, -0.534943, 298.499428, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.499428, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.499428, 298.499428, 25.000000, 25.349428, -0.534943, 0.049943, 0.000000, 0.000100, 0, 0
5.9, 0.000000, 298.393503, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.839350, 0.001021, 298.393503, 0.500000, 0.000000, -0.000002, 0.004000, 298.393503, 4.166670, -0.524350, 298.393503, 0.000000, -0.524350, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.393503, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.393503, 0.000100, 298.150000, 10.000000, 298.393503, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.393503, 5000000.000000, 0.000000, 0.001021, 0.001021, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 10.209740, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.524350, 0.000000, 293.150000, -5.243503, -0.524350, -0.524350, 298.393503, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.393503, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.393503, 298.393503, 25.000000, 25.243503, -0.524350, 0.039350, 0.000000, 0.000100, 0, 0
5.92, 0.000000, 298.289674, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.828967, 0.001020, 298.289674, 0.500000, 0.000000, -0.000002, 0.004000, 298.289674, 4.166670, -0.513967, 298.289674, 0.000000, -0.513967, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.289674, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.289674, 0.000100, 298.150000, 10.000000, 298.289674, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.289674, 5000000.000000, 0.000000, 0.001020, 0.001020, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 10.205587, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.513967, 0.000000, 293.150000, -5.139674, -0.513967, -0.513967, 298.289674, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.289674, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.289674, 298.289674, 25.000000, 25.139674, -0.513967, 0.028967, 0.000000, 0.000100, 0, 0
5.94, 0.000000, 298.187902, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.818790, 0.001020, 298.187902, 0.500000, 0.000000, -0.000002, 0.004000, 298.187902, 4.166670, -0.503790, 298.187902, 0.000000, -0.503790, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.187902, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.187902, 0.000100, 298.150000, 10.000000, 298.187902, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.187902, 5000000.000000, 0.000000, 0.001020, 0.001020, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 10.201516, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.503790, 0.000000, 293.150000, -5.037902, -0.503790, -0.503790, 298.187902, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.187902, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.187902, 298.187902, 25.000000, 25.037902, -0.503790, 0.018790, 0.000000, 0.000100, 0, 0
5.96, 0.000000, 298.088145, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.808814, 0.001020, 298.088145, 0.500000, 0.000000, -0.000002, 0.004000, 298.088145, 4.166670, -0.493814, 298.088145, 0.000000, -0.493814, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 298.088145, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 298.088145, 0.000100, 298.150000, 10.000000, 298.088145, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 298.088145, 5000000.000000, 0.000000, 0.001020, 0.001020, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 10.197526, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.493814, 0.000000, 293.150000, -4.938145, -0.493814, -0.493814, 298.088145, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.088145, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.088145, 298.088145, 25.000000, 24.938145, -0.493814, 0.008814, 0.000000, 0.000100, 0, 0
5.98, 0.000000, 297.990363, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.799036, 0.001019, 297.990363, 0.500000, 0.000000, -0.000002, 0.004000, 297.990363, 4.166670, -0.484036, 297.990363, 0.000000, -0.484036, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.990363, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.990363, 0.000100, 298.150000, 10.000000, 297.990363, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.990363, 5000000.000000, 0.000000, 0.001019, 0.001019, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 10.193615, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.484036, 0.000000, 293.150000, -4.840363, -0.484036, -0.484036, 297.990363, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.990363, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.990363, 297.990363, 25.000000, 24.840363, -0.484036, -0.000964, 0.000000, 0.000100, 0, 0
6, 0.000000, 297.894517, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.789452, 0.001019, 297.894517, 0.500000, 0.000000, -0.000002, 0.004000, 297.894517, 4.166670, -0.474452, 297.894517, 0.000000, -0.474452, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.894517, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.894517, 0.000100, 298.150000, 10.000000, 297.894517, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.894517, 5000000.000000, 0.000000, 0.001019, 0.001019, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 10.189781, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.474452, 0.000000, 293.150000, -4.744517, -0.474452, -0.474452, 297.894517, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.894517, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.894517, 297.894517, 25.000000, 24.744517, -0.474452, -0.010548, 0.000000, 0.000100, 0, 0
6.02, 0.000000, 297.800570, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.780057, 0.001018, 297.800570, 0.500000, 0.000000, -0.000002, 0.004000, 297.800570, 4.166670, -0.465057, 297.800570, 0.000000, -0.465057, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.800570, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.800570, 0.000100, 298.150000, 10.000000, 297.800570, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.800570, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.186023, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.465057, 0.000000, 293.150000, -4.650570, -0.465057, -0.465057, 297.800570, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.800570, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.800570, 297.800570, 25.000000, 24.650570, -0.465057, -0.019943, 0.000000, 0.000100, 0, 0
6.04, 0.000000, 297.708482, 0.000000, 0.000000, 0.000000, 16.000000, 0.000002, 0.000100, 0.000002, 0.000102, 29.770848, 0.001018, 297.708482, 0.500000, 0.000000, -0.000002, 0.004000, 297.708482, 4.166670, -0.455848, 297.708482, 0.000000, -0.455848, 10.000000, 0.000000, 0.000000, 0.100000, 0.000000, 298.000000, 0.000000, 0.000000, 297.708482, 0.000000, 0.000000, 298.150000, 2.000000, 100000.000000, 0.000100, 298.150000, 0.000102, 0.000000, 8.000000, 297.708482, 0.000100, 298.150000, 10.000000, 297.708482, 298.150000, 298.150000, 298.150000, 0.000002, 293.150000, 297.708482, 5000000.000000, 0.000000, 0.001018, 0.001018, 0.000000, 10.000000, 10.000000, 0.000002, 0.000002, 10.000000, 0.000002, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 10.182339, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.455848, 0.000000, 293.150000, -4.558482, -0.455848, -0.455848, 297.708482, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.708482, 10.000000, 293.150000, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.708482, 297.708482, 25.000000, 24.558482, -0.455848, -0.029152, 0.000000, 0.000100, 0, 0
