time, slave::Ground.p1.u[REAL], slave::Ground.p2.u[REAL], slave::Ground.p1.i[REAL], slave::Ground.p2.i[REAL], slave::Ground.p.u[REAL], slave::Ground.p.i[REAL], slave::HeatCapacity1.p1.T[REAL], slave::HeatCapacity1.p2.T[REAL], slave::HeatCapacity1.p3.T[REAL], slave::HeatCapacity1.p1.dQ[REAL], slave::HeatCapacity1.p2.dQ[REAL], slave::HeatCapacity1.p3.dQ[REAL], slave::HeatCapacity1.p.T[REAL], slave::HeatCapacity1.C[REAL], slave::HeatCapacity1.T0[REAL], slave::HeatCapacity1.E[REAL], slave::OnOffController.input[REAL], slave::OnOffController.output[REAL], slave::OnOffController.reference[REAL], slave::OnOffController.bandwidth[REAL], slave::Ramp.output[REAL], slave::Ramp.slope[REAL], slave::Ramp.start_time[REAL], slave::Ramp.stop_time[REAL], slave::Ramp.offset[REAL], slave::Splitter1.input[REAL], slave::Splitter1.output1[REAL], slave::Splitter1.output2[REAL], slave::Splitter2.input[REAL], slave::Splitter2.output1[REAL], slave::Splitter2.output2[REAL], slave::Switch.Ground1.p1.u[REAL], slave::Switch.Ground1.p1.i[REAL], slave::Switch.Ground1.p.u[REAL], slave::Switch.Ground1.p.i[REAL], slave::Switch.Ground2.p1.u[REAL], slave::Switch.Ground2.p1.i[REAL], slave::Switch.Ground2.p.u[REAL], slave::Switch.Ground2.p.i[REAL], slave::Switch.Node1.p1.u[REAL], slave::Switch.Node1.p2.u[REAL], slave::Switch.Node1.p3.u[REAL], slave::Switch.Node1.p1.i[REAL], slave::Switch.Node1.p2.i[REAL], slave::Switch.Node2.p1.u[REAL], slave::Switch.Node2.p2.u[REAL], slave::Switch.Node2.p3.u[REAL], slave::Switch.Node2.p1.i[REAL], slave::Switch.Node2.p2.i[REAL], slave::Switch.Node2.p3.i[REAL], slave::Switch.R1.p.u[REAL], slave::Switch.R1.p.i[REAL], slave::Switch.R1.p_high.u[REAL], slave::Switch.R1.p_high.i[REAL], slave::Switch.R1.p_low.u[REAL], slave::Switch.R1.p_low.i[REAL], slave::Switch.R1.R[REAL], slave::Switch.R2.p.u[REAL], slave::Switch.R2.p.i[REAL], slave::Switch.R2.p_high.u[REAL], slave::Switch.R2.p_high.i[REAL], slave::Switch.R2.p_low.u[REAL], slave::Switch.R2.p_low.i[REAL], slave::Switch.R2.R[REAL], slave::Switch.Resistance12.p.u[REAL], slave::Switch.Resistance12.p.i[REAL], slave::Switch.Resistance12.p_high.u[REAL], slave::Switch.Resistance12.p_high.i[REAL], slave::Switch.Resistance12.p_low.u[REAL], slave::Switch.Resistance12.p_low.i[REAL], slave::Switch.Resistance12.input[REAL], slave::Switch.Resistance12.Ron[REAL], slave::Switch.Resistance12.Roff[REAL], slave::Switch.Resistance12.vt[REAL], slave::Switch.Resistance12.R[REAL], slave::Switch.input[REAL], slave::Switch.p2.u[REAL], slave::Switch.p2.i[REAL], slave::Switch.p1.u[REAL], slave::Switch.p1.i[REAL], slave::TemperatureSource.p.T[REAL], slave::TemperatureSource.p.dQ[REAL], slave::TemperatureSource.T[REAL], slave::ThermalConductor.p.T[REAL], slave::ThermalConductor.p.dQ[REAL], slave::ThermalConductor.p_high.T[REAL], slave::ThermalConductor.p_high.dQ[REAL], slave::ThermalConductor.p_low.T[REAL], slave::ThermalConductor.p_low.dQ[REAL], slave::ThermalConductor.G[REAL], slave::Thermistor.p_el.u[REAL], slave::Thermistor.p_el.i[REAL], slave::Thermistor.p_el_high.u[REAL], slave::Thermistor.p_el_high.i[REAL], slave::Thermistor.p_el_low.u[REAL], slave::Thermistor.p_el_low.i[REAL], slave::Thermistor.p_th.T[REAL], slave::Thermistor.p_th.dQ[REAL], slave::Thermistor.R_ref[REAL], slave::Thermistor.T_ref[REAL], slave::Thermistor.alpha[REAL], slave::Thermistor.R[REAL], slave::VoltageSource.p.u[REAL], slave::VoltageSource.p.i[REAL], slave::VoltageSource.p_high.u[REAL], slave::VoltageSource.p_high.i[REAL], slave::VoltageSource.p_low.u[REAL], slave::VoltageSource.p_low.i[REAL], slave::VoltageSource.U[REAL], slave::ZeroJunction.effort[REAL], slave::ZeroJunction.p1.T[REAL], slave::ZeroJunction.p1.dQ[REAL], slave::Temperature_Reference[REAL], slave::Temperature_Room[REAL], slave::HeatCapacity1.p.dQ[REAL], slave::HeatCapacity1.p.dQ_int[REAL], slave::HeatCapacity1.p.dQ_int_initial[REAL], slave::Switch.Node1.p3.i[REAL]
0.32, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.547752, 298.547752, 298.547752, -0.539775, 0.000000, 0.000000, 298.547752, 0.100000, 298.000000, 29.854775, 298.547752, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.547752, 298.547752, 298.547752, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.539775, 293.150000, -5.397752, -0.539775, 293.150000, -0.539775, 298.547752, -0.539775, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.547752, 0.000000, 10.000000, 293.150000, 0.004000, 10.215910, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.547752, 298.547752, 0.000000, 25.000000, 25.397752, -0.539775, 0.054775, 0.000000, 0.000100
0.34, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.440869, 298.440869, 298.440869, -0.529087, 0.000000, 0.000000, 298.440869, 0.100000, 298.000000, 29.844087, 298.440869, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.440869, 298.440869, 298.440869, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.529087, 293.150000, -5.290869, -0.529087, 293.150000, -0.529087, 298.440869, -0.529087, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.440869, 0.000000, 10.000000, 293.150000, 0.004000, 10.211635, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.440869, 298.440869, 0.000000, 25.000000, 25.290869, -0.529087, 0.044087, 0.000000, 0.000100
0.36, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.336103, 298.336103, 298.336103, -0.518610, 0.000000, 0.000000, 298.336103, 0.100000, 298.000000, 29.833610, 298.336103, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.336103, 298.336103, 298.336103, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001021, 0.001021, 0.001021, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001021, 0.000000, 0.001021, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998979, 0.000100, 10.000000, 0.000100, 0.001021, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001021, 0.000100, 10.000000, 0.000102, 293.150000, -0.518610, 293.150000, -5.186103, -0.518610, 293.150000, -0.518610, 298.336103, -0.518610, 0.100000, 0.001021, 0.000100, 0.001021, 0.000100, 0.000000, 0.000100, 298.336103, 0.000000, 10.000000, 293.150000, 0.004000, 10.207444, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.336103, 298.336103, 0.000000, 25.000000, 25.186103, -0.518610, 0.033610, 0.000000, 0.000100
0.38, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.233412, 298.233412, 298.233412, -0.508341, 0.000000, 0.000000, 298.233412, 0.100000, 298.000000, 29.823341, 298.233412, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.233412, 298.233412, 298.233412, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.508341, 293.150000, -5.083412, -0.508341, 293.150000, -0.508341, 298.233412, -0.508341, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.233412, 0.000000, 10.000000, 293.150000, 0.004000, 10.203336, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.233412, 298.233412, 0.000000, 25.000000, 25.083412, -0.508341, 0.023341, 0.000000, 0.000100
0.4, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.132753, 298.132753, 298.132753, -0.498275, 0.000000, 0.000000, 298.132753, 0.100000, 298.000000, 29.813275, 298.132753, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.132753, 298.132753, 298.132753, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001020, 0.001020, 0.001020, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001020, 0.000000, 0.001020, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998980, 0.000100, 10.000000, 0.000100, 0.001020, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001020, 0.000100, 10.000000, 0.000102, 293.150000, -0.498275, 293.150000, -4.982753, -0.498275, 293.150000, -0.498275, 298.132753, -0.498275, 0.100000, 0.001020, 0.000100, 0.001020, 0.000100, 0.000000, 0.000100, 298.132753, 0.000000, 10.000000, 293.150000, 0.004000, 10.199310, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.132753, 298.132753, 0.000000, 25.000000, 24.982753, -0.498275, 0.013275, 0.000000, 0.000100
0.42, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 298.034088, 298.034088, 298.034088, -0.488409, 0.000000, 0.000000, 298.034088, 0.100000, 298.000000, 29.803409, 298.034088, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 298.034088, 298.034088, 298.034088, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.488409, 293.150000, -4.884088, -0.488409, 293.150000, -0.488409, 298.034088, -0.488409, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 298.034088, 0.000000, 10.000000, 293.150000, 0.004000, 10.195364, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 298.034088, 298.034088, 0.000000, 25.000000, 24.884088, -0.488409, 0.003409, 0.000000, 0.000100
0.44, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.937377, 297.937377, 297.937377, -0.478738, 0.000000, 0.000000, 297.937377, 0.100000, 298.000000, 29.793738, 297.937377, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.937377, 297.937377, 297.937377, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.478738, 293.150000, -4.787377, -0.478738, 293.150000, -0.478738, 297.937377, -0.478738, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.937377, 0.000000, 10.000000, 293.150000, 0.004000, 10.191495, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.937377, 297.937377, 0.000000, 25.000000, 24.787377, -0.478738, -0.006262, 0.000000, 0.000100
0.46, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.842580, 297.842580, 297.842580, -0.469258, 0.000000, 0.000000, 297.842580, 0.100000, 298.000000, 29.784258, 297.842580, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.842580, 297.842580, 297.842580, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001019, 0.001019, 0.001019, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001019, 0.000000, 0.001019, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998981, 0.000100, 10.000000, 0.000100, 0.001019, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001019, 0.000100, 10.000000, 0.000102, 293.150000, -0.469258, 293.150000, -4.692580, -0.469258, 293.150000, -0.469258, 297.842580, -0.469258, 0.100000, 0.001019, 0.000100, 0.001019, 0.000100, 0.000000, 0.000100, 297.842580, 0.000000, 10.000000, 293.150000, 0.004000, 10.187703, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.842580, 297.842580, 0.000000, 25.000000, 24.692580, -0.469258, -0.015742, 0.000000, 0.000100
0.48, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.749661, 297.749661, 297.749661, -0.459966, 0.000000, 0.000000, 297.749661, 0.100000, 298.000000, 29.774966, 297.749661, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.749661, 297.749661, 297.749661, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001018, 0.001018, 0.001018, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.459966, 293.150000, -4.599661, -0.459966, 293.150000, -0.459966, 297.749661, -0.459966, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.749661, 0.000000, 10.000000, 293.150000, 0.004000, 10.183986, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.749661, 297.749661, 0.000000, 25.000000, 24.599661, -0.459966, -0.025034, 0.000000, 0.000100
0.5, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.658582, 297.658582, 297.658582, -0.450858, 0.000000, 0.000000, 297.658582, 0.100000, 298.000000, 29.765858, 297.658582, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.658582, 297.658582, 297.658582, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001018, 0.001018, 0.001018, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.450858, 293.150000, -4.508582, -0.450858, 293.150000, -0.450858, 297.658582, -0.450858, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.658582, 0.000000, 10.000000, 293.150000, 0.004000, 10.180343, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.658582, 297.658582, 0.000000, 25.000000, 24.508582, -0.450858, -0.034142, 0.000000, 0.000100
0.52, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.569306, 297.569306, 297.569306, -0.441931, 0.000000, 0.000000, 297.569306, 0.100000, 298.000000, 29.756931, 297.569306, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.569306, 297.569306, 297.569306, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001018, 0.001018, 0.001018, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001018, 0.000000, 0.001018, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998982, 0.000100, 10.000000, 0.000100, 0.001018, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001018, 0.000100, 10.000000, 0.000102, 293.150000, -0.441931, 293.150000, -4.419306, -0.441931, 293.150000, -0.441931, 297.569306, -0.441931, 0.100000, 0.001018, 0.000100, 0.001018, 0.000100, 0.000000, 0.000100, 297.569306, 0.000000, 10.000000, 293.150000, 0.004000, 10.176772, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.569306, 297.569306, 0.000000, 25.000000, 24.419306, -0.441930, -0.043069, 0.000000, 0.000100
0.54, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.481798, 297.481798, 297.481798, -0.433180, 0.000000, 0.000000, 297.481798, 0.100000, 298.000000, 29.748180, 297.481798, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.481798, 297.481798, 297.481798, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001017, 0.001017, 0.001017, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.433180, 293.150000, -4.331798, -0.433180, 293.150000, -0.433180, 297.481798, -0.433180, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.481798, 0.000000, 10.000000, 293.150000, 0.004000, 10.173272, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.481798, 297.481798, 0.000000, 25.000000, 24.331798, -0.433180, -0.051820, 0.000000, 0.000100
0.56, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.396022, 297.396022, 297.396022, -0.424602, 0.000000, 0.000000, 297.396022, 0.100000, 298.000000, 29.739602, 297.396022, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.396022, 297.396022, 297.396022, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001017, 0.001017, 0.001017, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.424602, 293.150000, -4.246022, -0.424602, 293.150000, -0.424602, 297.396022, -0.424602, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.396022, 0.000000, 10.000000, 293.150000, 0.004000, 10.169841, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.396022, 297.396022, 0.000000, 25.000000, 24.246022, -0.424602, -0.060398, 0.000000, 0.000100
0.58, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.311946, 297.311946, 297.311946, -0.416195, 0.000000, 0.000000, 297.311946, 0.100000, 298.000000, 29.731195, 297.311946, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.311946, 297.311946, 297.311946, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001017, 0.001017, 0.001017, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001017, 0.000000, 0.001017, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998983, 0.000100, 10.000000, 0.000100, 0.001017, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001017, 0.000100, 10.000000, 0.000102, 293.150000, -0.416195, 293.150000, -4.161946, -0.416195, 293.150000, -0.416195, 297.311946, -0.416195, 0.100000, 0.001017, 0.000100, 0.001017, 0.000100, 0.000000, 0.000100, 297.311946, 0.000000, 10.000000, 293.150000, 0.004000, 10.166478, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.311946, 297.311946, 0.000000, 25.000000, 24.161946, -0.416194, -0.068805, 0.000000, 0.000100
0.6, 0.000000, 0.000000, 0.000100, 0.000102, 0.000000, -0.000002, 297.229533, 297.229533, 297.229533, -0.407953, 0.000000, 0.000000, 297.229533, 0.100000, 298.000000, 29.722953, 297.229533, 0.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.229533, 297.229533, 297.229533, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.001016, 0.001016, 0.001016, 0.000100, 0.000000, 10.000000, 10.000000, 10.000000, 0.000002, 0.000100, 0.000102, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.001016, 0.000000, 0.001016, 0.000000, 0.000000, 0.000000, 5000000.000000, 9.998984, 0.000100, 10.000000, 0.000100, 0.001016, 0.000100, 0.000000, 0.000010, 100000.000000, 0.500000, 100000.000000, 0.000000, 0.001016, 0.000100, 10.000000, 0.000102, 293.150000, -0.407953, 293.150000, -4.079533, -0.407953, 293.150000, -0.407953, 297.229533, -0.407953, 0.100000, 0.001016, 0.000100, 0.001016, 0.000100, 0.000000, 0.000100, 297.229533, 0.000000, 10.000000, 293.150000, 0.004000, 10.163181, 10.000000, 0.000102, 10.000000, 0.000102, 0.000000, 0.000102, 10.000000, 297.229533, 297.229533, 0.000000, 25.000000, 24.079533, -0.407953, -0.077047, 0.000000, 0.000100
0.62, 0.000000, 0.000000, 0.984141, 0.984145, 0.000000, -0.000004, 297.178275, 297.178275, 297.178275, -0.402827, 0.000000, 9.841405, 297.178275, 0.100000, 298.000000, 29.717827, 297.178275, 1.000000, 298.150000, 2.000000, 298.150000, 4.166670, 8.000000, 16.000000, 298.150000, 298.150000, 298.150000, 298.150000, 297.178275, 297.178275, 297.178275, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 0.000000, 0.000002, 9.999990, 9.999990, 9.999990, 0.984141, 0.000002, 10.000000, 10.000000, 10.000000, 0.000002, 0.984143, 0.984145, 10.000000, 0.000002, 10.000000, 0.000002, 0.000000, 0.000002, 5000000.000000, 9.999990, 0.000002, 9.999990, 0.000002, 0.000000, 0.000002, 5000000.000000, 0.000010, 0.984143, 10.000000, 0.984143, 9.999990, 0.984143, 1.000000, 0.000010, 100000.000000, 0.500000, 0.000010, 1.000000, 9.999990, 0.984141, 10.000000, 0.984145, 293.150000, -0.402827, 293.150000, -4.028275, -0.402827, 293.150000, -0.402827, 297.178275, -0.402827, 0.100000, 9.999990, 0.984141, 9.999990, 0.984141, 0.000000, 0.984141, 297.178275, 9.841405, 10.000000, 293.150000, 0.004000, 10.161131, 10.000000, 0.984145, 10.000000, 0.984145, 0.000000, 0.984145, 10.000000, 297.178275, 297.178275, 0.000000, 25.000000, 24.028275, 9.438577, -0.082173, 0.000000, 0.984143
